id,layer,freq1985,rel_freq1985,buffer,metric1985,value1985,freq2020,rel_freq2020,metric2020,value2020,change_area_ha,change_area_prop,change_iso,change_iso_prop
94,1,9753,0.28409554325662684,3000,enn_mn,0.0010012395884687858,13466,0.39225167491989515,enn_mn,7.907031747326948e-4,33.417,0.10815613166326832,-2.1053641373609095e-4,-0.21027575833079892
95,1,17578,0.5119408201304753,3000,enn_mn,9.21580846170483e-4,17916,0.521784715750233,enn_mn,8.957097113980134e-4,3.042,0.009843895619757737,-2.587113477246967e-5,-0.028072561273353305
96,1,10093,0.2940422432629279,3000,enn_mn,0.001062184215187696,9192,0.2677931536780772,enn_mn,0.0014656952613589555,-8.109,-0.02624908958485067,4.0351104617125937e-4,0.37988800850326687
97,1,0,NA,3000,NA,NA,0,NA,NA,NA,0,NA,NA,NA
98,1,23131,0.6734699819484073,3000,enn_mn,9.593334237442138e-4,22127,0.6442380480987597,enn_mn,8.838137292058588e-4,-9.036,-0.029231933849647618,-7.551969453835502e-5,-0.07872100843063169
99,1,1387,0.040385511297460985,3000,enn_mn,0.002354143191078404,2077,0.06047635686000466,enn_mn,0.0017779197462848945,6.21,0.020090845562543674,-5.762234447935094e-4,-0.24476992180307797
100,1,7910,0.3295970665444394,3000,enn_mn,0.0025098388689434015,9013,0.37555731488812033,enn_mn,0.002588939626097067,9.927,0.045960248343680954,7.910075715366564e-5,0.031516269085021253
101,1,20672,0.6016823354774864,3000,enn_mn,7.471820331248323e-4,19441,0.5658526646680444,enn_mn,8.232292417646556e-4,-11.079,-0.035829670809441994,7.604720863982329e-5,0.10177869015637588
102,1,34139,0.9936259386460213,3000,enn_mn,NA,34318,0.9988357878805518,enn_mn,NA,1.611,0.005209849234530495,NA,NA
103,1,18911,0.5503302971219044,3000,enn_mn,9.30762758078762e-4,17845,0.5193085586241015,enn_mn,9.336344260863595e-4,-9.594,-0.031021738497802875,2.871668007597473e-6,0.003085284604129455
104,1,33794,0.9832411987198137,3000,enn_mn,NA,34362,0.9997672388711085,NA,NA,5.112,0.016526040151294774,NA,NA
105,1,2184,0.06353639378600105,3000,enn_mn,0.0018919549810380118,1969,0.057281666375749114,enn_mn,0.0013614858420877983,-1.935,-0.006254727410251938,-5.304691389502135e-4,-0.28038148067306246
106,1,31332,0.9116089613034624,3000,enn_mn,0.003503429608070263,31362,0.9124818155368054,enn_mn,0.0017067990398291026,0.27,8.728542333430456e-4,-0.0017966305682411605,-0.5128205128205128
107,1,12628,0.3716303708063567,3000,enn_mn,0.0012433674950043565,13085,0.38507945850500297,enn_mn,0.0015748817081499746,4.113,0.013449087698646278,3.315142131456181e-4,0.26662608961355916
108,1,30664,0.8918620208248502,3000,enn_mn,9.635538668880642e-4,32182,0.9360130300738758,enn_mn,6.24718199332577e-4,13.662,0.0441510092490256,-3.3883566755548713e-4,-0.35165202403245566
109,1,19821,0.5766109090909091,3000,enn_mn,7.110045064285074e-4,22386,0.6512290909090909,enn_mn,7.109400961892491e-4,23.085,0.0746181818181818,-6.441023925828591e-8,-9.059047963258228e-5
110,1,3885,0.11303133455529371,3000,enn_mn,0.001731448114665767,2809,0.08172587355619564,enn_mn,0.0014821706320023319,-9.684,-0.031305460999098075,-2.4927748266343505e-4,-0.143970518407105
111,1,12472,0.5371231696813092,3000,enn_mn,0.0010746359929673494,13211,0.5689491817398794,enn_mn,0.0018842466997510776,6.651,0.03182601205857016,8.096107067837282e-4,0.7533813422237818
112,1,18006,0.7987047551454932,3000,enn_mn,0.0035034296080667104,18587,0.8244765791341376,enn_mn,0.0035034296080667104,5.229,0.025771823988644416,0,0
113,1,12377,0.5453143587258228,3000,enn_mn,0.001306158658889492,12990,0.5723223333480195,enn_mn,0.003451447240550818,5.517,0.02700797462219673,0.002145288581661326,1.6424410365929587
114,1,31619,0.9194242512358244,3000,enn_mn,8.100586810296659e-4,32011,0.9308229136376853,enn_mn,6.555335947110774e-4,3.528,0.011398662401860937,-1.5452508631858854e-4,-0.1907578919124373
115,1,31744,0.9229516776181892,3000,enn_mn,7.435628373287491e-4,32870,0.9556899459208001,enn_mn,7.872233966232366e-4,10.134,0.03273826830261095,4.366055929448751e-5,0.05871804923890246
116,1,12315,0.5969461948618516,3000,enn_mn,9.309812944506875e-4,14315,0.6938923897237034,enn_mn,0.0017364132588383054,18,0.09694619486185174,8.05431964387618e-4,0.8651430154274494
117,1,13284,0.6290368406099063,3000,enn_mn,0.0017044696363294244,15154,0.7175868926981722,enn_mn,0.0034311002838611562,16.83,0.08855005208826594,0.0017266306475317318,1.0130017048881148
118,1,7226,0.7655471977963767,3000,enn_mn,8.642979118027339e-4,7822,0.8286894798177773,enn_mn,0.0016169675114170445,5.364,0.0631422820214006,0.00075266959961431065,0.8708450978950171
119,1,32753,0.9512372211895911,3000,enn_mn,NA,33077,0.9606470724907064,enn_mn,NA,2.916,0.009409851301115268,NA,NA
120,1,29307,0.8509828972966694,3000,enn_mn,0.0018517321125961893,30511,0.8859432619994774,enn_mn,6.288206988844062e-4,10.836,0.034960364702807945,-0.0012229114137117833,-0.6604148652999386
121,1,4390,0.18396681054351927,3000,enn_mn,0.0015729701907557234,5259,0.2203830197376692,enn_mn,0.0019993357849379272,7.821,0.03641620919414992,4.263655941822038e-4,0.2710576441231599
122,1,33966,0.9857789644764338,3000,enn_mn,NA,24427,0.7089331321105178,enn_mn,8.023300044006671e-4,-85.851,-0.276845832365916,NA,NA
123,1,27359,0.7937276973512432,3000,enn_mn,8.950847145743421e-4,28419,0.8244799675070353,enn_mn,6.026082121561965e-4,9.54,0.030752270155792183,-2.9247650241814556e-4,-0.3267584594573631
124,1,29525,0.85589633580705,3000,enn_mn,6.288206988844062e-4,30054,0.8712314471243042,enn_mn,5.814018649265332e-4,4.761,0.01533511131725418,-4.7418833957872946e-5,-0.07540914928849977
125,1,10335,0.2993222891566265,3000,enn_mn,0.0012526795533544383,8994,0.2604842446709917,enn_mn,0.0012651329525174351,-12.069,-0.038838044485634826,1.245339916299687e-5,0.00994140850279629
126,1,34542,0.9997395154988278,3000,NA,NA,34541,0.9997105727764753,NA,NA,-0.009,-2.8942722352431893e-5,NA,NA
127,1,8780,0.25403622475551185,3000,enn_mn,0.0012712880225902857,11618,0.3361495283837741,enn_mn,0.001200955309792715,25.542,0.08211330362826225,-7.033271279757074e-5,-0.05532397973377097
128,1,12749,0.36843626275178454,3000,enn_mn,8.341244062581662e-4,12843,0.3711527902205011,enn_mn,8.982256243648031e-4,0.846,0.0027165274687165897,6.410121810663692e-5,0.07684851039689783
129,1,34371,0.9934102141680395,3000,enn_mn,NA,34503,0.9972253533339114,enn_mn,6.55820739722204e-4,1.188,0.003815139165871839,NA,NA
130,1,34539,0.9981792959944512,3000,enn_mn,NA,34465,0.9960406912895209,enn_mn,NA,-0.666,-0.0021386047049303247,NA,NA
131,1,33098,0.9561474462676219,3000,enn_mn,6.107080869887779e-4,33517,0.9682516755257684,enn_mn,6.026082121556669e-4,3.771,0.01210422925814647,-8.099874833111028e-6,-0.013263087562912635
132,1,33489,0.9674428010168709,3000,enn_mn,5.389891704723482e-4,33398,0.9648139588629535,enn_mn,6.433983491229663e-4,-0.819,-0.0026288421539173434,1.0440917865061814e-4,0.19371294335861736
133,1,24568,0.7090741168321404,3000,enn_mn,0.0017074480641275955,25395,0.7329427383975987,enn_mn,0.0015867255345905719,7.443,0.023868621565458326,-1.2072252953702358e-4,-0.07070348555445265
134,1,19566,0.5643821391484943,3000,enn_mn,0.0018679140696277944,19519,0.56302642206069,enn_mn,0.0018679140696277944,-0.423,-0.0013557170878043534,0,0
135,1,33913,0.9783066493581423,3000,enn_mn,NA,32511,0.9378623972306361,enn_mn,8.08483755707338e-4,-12.618,-0.04044425212750613,NA,NA
136,1,20257,0.584263505523348,3000,enn_mn,0.0023008151440613743,20241,0.5838020247469067,enn_mn,0.0023008151440613743,-0.144,-4.6148077644136976e-4,0,0
137,1,26063,0.8593425434402717,3000,enn_mn,0.0014512727561271546,25911,0.85433083847143,enn_mn,0.0014512727561271546,-1.368,-0.005011704968841735,0,0
138,1,81,0.0023347649381719655,3000,enn_mn,0.006748357665027385,81,0.0023347649381719655,enn_mn,0.006748357665027385,0,0,0,0
139,1,31985,0.917737862963388,3000,enn_mn,8.360658618093309e-4,32151,0.9225008607827384,enn_mn,9.475386020225114e-4,1.494,0.004762997819350412,1.1147274021318051e-4,0.13333009432049078
140,1,23368,0.669973336391525,3000,enn_mn,7.170298892390884e-4,17779,0.5097336506207173,enn_mn,7.406414996035425e-4,-50.301,-0.16023968577080772,2.3611610364454062e-5,0.03292974354180784
141,1,4916,0.140799083488472,3000,enn_mn,0.0014880764006795924,5638,0.16147787483889445,enn_mn,0.0012386413970311456,6.498,0.020678791350422443,-2.494350036484469e-4,-0.16762244434125287
142,1,33728,0.9653672219360009,3000,enn_mn,NA,33752,0.9660541530711546,enn_mn,NA,0.216,6.869311351537233e-4,NA,NA
143,1,23307,0.6596009622187633,3000,enn_mn,6.258883774930851e-4,23926,0.6771190038205745,enn_mn,7.528309206490538e-4,5.571,0.01751804160181125,1.2694254315596867e-4,0.20281978020493144
144,1,17059,0.4814574396026191,3000,enn_mn,9.318700667707572e-4,19977,0.5638123729961617,enn_mn,9.395819029215187e-4,26.262,0.0823549333935426,7.711836150761458e-6,0.008275656044501527
145,1,2027,0.10743626437695447,3000,enn_mn,0.004524462770030361,2403,0.12736524089680396,enn_mn,0.0017741108821266792,3.384,0.019928976519849484,-0.0027503518879036814,-0.6078847429404808
146,1,13654,0.49445933222278554,3000,enn_mn,7.70688672366077e-4,13368,0.4841022669660317,enn_mn,9.702581323507924e-4,-2.574,-0.010357065256753839,1.9956945998471538e-4,0.25894951767231883
147,1,16463,0.4627687983134223,3000,enn_mn,8.051281560478051e-4,16339,0.4592832044975404,enn_mn,0.0010487680626200752,-1.116,-0.0034855938158819266,2.4363990657227008e-4,0.30261009348902185
148,1,6793,0.19065394330620264,3000,enn_mn,0.0011875250778085498,6092,0.17097951164748806,enn_mn,0.0010559484977054542,-6.309,-0.019674431658714575,-1.3157658010309555e-4,-0.11079899074292059
149,1,21108,0.5854713893434665,3000,enn_mn,9.309586948549764e-4,16069,0.4457049344021302,enn_mn,0.0010620000384232177,-45.351,-0.13976645494133633,1.3104134356824138e-4,0.14075956784382881
150,1,7125,0.196448757892415,3000,enn_mn,0.001284199172504657,7862,0.21676914169125147,enn_mn,0.0010539941941816694,6.633,0.020320383798836467,-2.3020497832298764e-4,-0.17925955977218389
151,1,7117,0.19603900396650506,3000,enn_mn,0.001599100316357035,7814,0.2152379903040987,enn_mn,0.0014334229129462641,6.273,0.01919898633759365,-1.6567740341077086e-4,-0.10360663537870232
152,1,0,NA,3000,enn_mn,9.63219207875065e-4,0,NA,enn_mn,0.0010026227741509362,0,NA,3.940356627587117e-5,0.04090820236319668
153,1,15276,0.41808528107723464,3000,enn_mn,0.0020293112177414453,21288,0.5826263068586129,enn_mn,0.0018229879872810432,54.108,0.1645410257813783,-2.0632323046040207e-4,-0.10167155666247824
154,1,4904,0.13275941416930614,3000,enn_mn,0.0025286362110096302,6181,0.16732992230433957,enn_mn,0.005208433595042344,11.493,0.03457050813503343,0.0026797973840327134,1.059779723301015
155,1,365,0.009835623821072488,3000,enn_mn,0.020289201925648242,227,0.006116949609269739,enn_mn,NA,-1.242,-0.003718674211802749,NA,NA
156,1,349,0.07401908801696713,3000,enn_mn,0.001267790033333733,379,0.08038176033934252,enn_mn,8.868526996552987e-4,0.27,0.00636267232237539,-3.809373336784344e-4,-0.3004735197962835
157,1,6917,0.21711290373206943,3000,enn_mn,0.001318562388618468,8259,0.2592360086631721,enn_mn,0.0012944723173741145,12.078,0.04212310493110266,-2.4090071244353565e-5,-0.018269951768906504
158,1,2005,0.06284084498213502,3000,enn_mn,0.0012358630229358063,4515,0.14150943396226415,enn_mn,0.001227244672156468,22.59,0.07866858898012913,-8.618350779338252e-6,-0.0069735485400843735
159,1,9588,0.3003288958496476,3000,enn_mn,8.009680936291847e-4,9363,0.2932811276429131,enn_mn,8.458249785659093e-4,-2.025,-0.007047768206734528,4.485688493672461e-5,0.056003335580420144
160,1,11284,0.3534755505434953,3000,enn_mn,0.0010106386973086844,15863,0.496914450396266,enn_mn,0.001130256187315909,41.211,0.14343889985277075,1.196174900072245e-4,0.11835831175450146
161,1,7628,0.23885270541082165,3000,enn_mn,0.0018290159436195376,10968,0.343436873747495,enn_mn,0.001790274657098857,30.06,0.10458416833667333,-3.874128652068057e-5,-0.021181491968852585
162,1,2807,0.08790554929224602,3000,enn_mn,0.0011458405358633441,3128,0.09795816109232118,enn_mn,0.0013650072337353463,2.889,0.010052611800075162,2.1916669787200218e-4,0.1912715522032645
163,1,7306,0.22881302849984342,3000,enn_mn,0.001954110620295277,8949,0.28026933917945507,enn_mn,0.0023249181283243425,14.787,0.05145631067961165,3.7080750802906534e-4,0.1897576852496888
164,1,474,0.015402612595047768,3000,NA,NA,1284,0.041723532852407874,NA,NA,7.29,0.026320920257360107,NA,NA
165,1,0,NA,3000,enn_mn,7.453466019188148e-4,0,NA,enn_mn,0.0010795491995627573,0,NA,3.342025976439425e-4,0.44838548506637554
166,1,13165,0.4116506675838779,3000,NA,NA,16062,0.5022357024483287,NA,NA,26.073,0.0905850348644508,NA,NA
167,1,0,NA,3000,enn_mn,8.264954611010581e-4,0,NA,enn_mn,0.001051608470626496,0,NA,2.2511300952543793e-4,0.27237053331852806
168,1,16784,0.524483609887191,3000,NA,NA,21277,0.6648854723289898,NA,NA,40.437,0.14040186244179875,NA,NA
1,0,32577,0.5653177385208066,4000,enn_mn,0.0011248554305940972,28343,0.4918439593239163,enn_mn,0.001640986355590046,-38.106,-0.0734737791968903,5.161309249959488e-4,0.45884200845556844
2,0,55173,0.95693423060913,4000,enn_mn,NA,55393,0.9607499653115027,enn_mn,NA,1.98,0.0038157347023727306,NA,NA
3,0,0,NA,4000,NA,NA,0,NA,NA,NA,0,NA,NA,NA
4,0,11713,0.20246841022627093,4000,enn_mn,8.589236390170664e-4,29692,0.5132495548910131,enn_mn,7.497915444191926e-4,161.811,0.31078114466474216,-1.0913209459787376e-4,-0.12705680649651482
5,0,9134,0.1578501684956364,4000,enn_mn,9.122317789161761e-4,23707,0.4096949796941156,enn_mn,8.046033362435128e-4,131.157,0.25184481119847923,-1.076284426726633e-4,-0.11798365849580116
6,0,9738,0.1673109633524045,4000,enn_mn,0.0013805108228738987,13326,0.22895727024380186,enn_mn,0.00106683565342055,32.292,0.06164630689139736,-3.136751694533487e-4,-0.22721674053981758
7,0,11991,0.2058717486479526,4000,enn_mn,0.001214409821427255,21774,0.37383466391964976,enn_mn,9.870118090210666e-4,88.047,0.16796291527169716,-2.2739801240618846e-4,-0.18724981336113966
8,0,51643,0.8714206165735788,4000,enn_mn,NA,50574,0.8533823802372476,enn_mn,5.389891704723482e-4,-9.621,-0.01803823633633128,NA,NA
9,0,56902,1,4000,NA,NA,56902,1,NA,NA,0,0,NA,NA
10,0,28278,0.9455627633250853,4000,enn_mn,8.492819531614632e-4,27775,0.928743395974052,enn_mn,6.701779703594468e-4,-4.527,-0.016819367351033288,-1.7910398280201643e-4,-0.2108887185643113
11,0,49265,0.8283869448975131,4000,enn_mn,6.691126670042944e-4,49108,0.8257470027408317,enn_mn,6.277341960395835e-4,-1.413,-0.0026399421566813963,-4.1378470964710925e-5,-0.06184081247477767
12,0,37015,0.6216411393255408,4000,enn_mn,0.0010886639893993883,41081,0.6899267768372968,enn_mn,9.971140439149046e-4,36.594,0.06828563751175598,-9.154994548448369e-5,-0.08409384931983599
13,0,39440,0.6613011401743796,4000,enn_mn,0.0011213146514952714,33874,0.5679745137491616,enn_mn,8.221012941354364e-4,-50.094,-0.09332662642521794,-2.9921335735983497e-4,-0.266841565800317
14,0,44089,0.7388309816670576,4000,enn_mn,9.529499628138793e-4,42981,0.7202634313101183,enn_mn,8.790658446730217e-4,-9.972,-0.018567550356939355,-7.388411814085764e-5,-0.07753200170415238
15,0,47955,0.8035759170199575,4000,enn_mn,8.626369476364586e-4,45220,0.7577458652412152,enn_mn,7.652084447679467e-4,-24.615,-0.04583005177874222,-9.74285028685119e-5,-0.11294265001685416
16,0,50890,0.8528716754093415,4000,enn_mn,7.795449719450446e-4,49415,0.8281519717106035,enn_mn,6.174131400907574e-4,-13.275,-0.024719703698737994,-1.621318318542872e-4,-0.2079826535854008
17,0,21617,0.3620998676694752,4000,enn_mn,0.001006269155371251,20288,0.3398381882443592,enn_mn,9.312583610305196e-4,-11.961,-0.022261679425116032,-7.501079434073135e-5,-0.07454346974697541
18,0,17080,0.2860731931998995,4000,enn_mn,0.0010706957682213062,16635,0.27861988108198643,enn_mn,9.941211874766344e-4,-4.005,-0.007453312117913058,-7.65745807446718e-5,-0.07151852376504798
19,0,50127,0.8396201132290375,4000,enn_mn,8.437191992645672e-4,50142,0.8398713610934307,enn_mn,0.001173554398088132,0.135,2.5124786439323366e-4,3.298351988235647e-4,0.39093006193419266
20,0,34932,0.5843914680050188,4000,enn_mn,0.0010024936286006534,32708,0.547185278126307,enn_mn,9.694459986295729e-4,-20.016,-0.037206189878711826,-3.3047629971080534e-5,-0.03296542644087483
21,0,56085,0.9368892304094348,4000,enn_mn,8.076916965006035e-4,55795,0.9320448357082004,enn_mn,0.001259366379174405,-2.61,-0.0048443947012344335,4.516746826738015e-4,0.5592166969534569
22,0,49897,0.8321436910043027,4000,enn_mn,7.96528865282031e-4,48666,0.8116140222140689,enn_mn,7.619048860958549e-4,-11.079,-0.02052966879023388,-3.462397918617616e-5,-0.043468580606826686
23,0,58263,0.9705808859051458,4000,enn_mn,NA,57791,0.9627180196238485,enn_mn,NA,-4.248,-0.007862866281297287,NA,NA
24,0,48787,0.8127780091628488,4000,enn_mn,8.137178276949705e-4,47460,0.79067055393586,enn_mn,7.941912067673015e-4,-11.943,-0.02210745522698876,-1.9526620927669052e-5,-0.023996796264108375
25,0,43393,0.7228913655521682,4000,enn_mn,9.620733442114603e-4,41818,0.6966531727389341,enn_mn,8.982308751307633e-4,-14.175,-0.02623819281323403,-6.384246908069696e-5,-0.0663592536523542
26,0,45051,0.7505872944469436,4000,enn_mn,8.554553313978656e-4,40942,0.6821279218940037,enn_mn,7.419883511217511e-4,-36.981,-0.06845937255293988,-1.1346698027611451e-4,-0.13263928122430732
27,0,9213,0.6421103986618344,4000,enn_mn,8.136111139375187e-4,8916,0.621410649567884,enn_mn,0.00124585041178751,-2.673,-0.020699749093950337,4.3223929784999137e-4,0.531260316440546
28,0,3125,0.7506605813115542,4000,enn_mn,7.142827698939726e-4,3188,0.7657938986307951,enn_mn,0.008334514332098048,0.567,0.015133317319240835,0.007620231562204076,10.668368163682873
29,0,58586,0.9712211133583104,4000,enn_mn,NA,58451,0.9689831239017274,enn_mn,NA,-1.215,-0.002237989456583045,NA,NA
30,0,33329,0.551722425466404,4000,enn_mn,8.26584100398213e-4,29994,0.49651541988776504,enn_mn,8.93854740757539e-4,-30.015,-0.055207005578639,6.727064035932603e-5,0.08138390313450006
31,0,46741,0.7740498468162623,4000,enn_mn,8.488299741386597e-4,45791,0.7583174629460959,enn_mn,6.918328540713505e-4,-8.55,-0.0157323838701664,-1.5699712006730915e-4,-0.18495708781563722
32,0,51519,0.8523003623008586,4000,enn_mn,6.184706349435397e-4,52106,0.862011348784886,enn_mn,8.78548743388299e-4,5.283,0.00971098648402735,2.600781084447593e-4,0.4205181196169514
33,0,38031,0.6286323514826937,4000,enn_mn,7.580995447343099e-4,31626,0.5227610830110087,enn_mn,9.727174962277637e-4,-57.645,-0.10587126847168504,2.1461795149345386e-4,0.28309996092752004
34,0,24596,0.40644468313641247,4000,enn_mn,7.374811294008131e-4,23058,0.3810294968189705,enn_mn,8.95487006032526e-4,-13.842,-0.02541518631744194,1.5800587663171287e-4,0.21425073853766144
35,0,48132,0.7951628091391189,4000,enn_mn,8.558007220135561e-4,44967,0.7428755513703722,enn_mn,8.884333363343121e-4,-28.485,-0.05228725776874665,3.2632614320755936e-5,0.03813108996213142
36,0,29037,0.4788739362754799,4000,enn_mn,9.02198041941047e-4,22872,0.3772016623787849,enn_mn,9.525553138982042e-4,-55.485,-0.10167227389669503,5.035727195715721e-5,0.055816206216558986
37,0,54786,0.903403469428138,4000,enn_mn,7.246042108197205e-4,54660,0.9013257700679375,enn_mn,8.545743373644264e-4,-1.134,-0.0020776993602005245,1.299701265447059e-4,0.17936705942914
38,0,39185,0.990420584369629,4000,enn_mn,NA,39138,0.989232635729451,enn_mn,6.026082121546077e-4,-0.423,-0.001187948640178016,NA,NA
39,0,28895,0.47650065963060684,4000,enn_mn,0.0010536918258755444,32730,0.5397427440633246,enn_mn,9.52662965235901e-4,34.515,0.06324208443271773,-1.010288606396434e-4,-0.09588084310675511
40,0,10998,0.1812667908295288,4000,enn_mn,0.001194193220115671,8921,0.14703410083562704,enn_mn,0.0011515553629527768,-18.693,-0.03423268999390175,-4.263785716289415e-5,-0.03570432024288682
41,0,22639,0.3731067785157473,4000,enn_mn,0.0012367112009258692,24903,0.410419104438255,enn_mn,0.001133668897360787,20.376,0.037312325922507716,-1.0304230356508216e-4,-0.08331961697115632
42,0,39476,0.6507104473675535,4000,enn_mn,0.001445218595485196,39394,0.6493587841624633,enn_mn,0.0017184388340596632,-0.738,-0.00135166320509017,2.732202385744673e-4,0.1890511507587822
43,0,30220,0.498022412656559,4000,enn_mn,0.0012401049269158346,30214,0.49792353328938693,enn_mn,9.282331776351515e-4,-0.054,-9.887936717206669e-5,-3.118717492806831e-4,-0.2514881946774571
44,0,45530,0.7503295978905735,4000,enn_mn,9.580484024241092e-4,44548,0.7341463414634146,enn_mn,0.0011615612144060328,-8.838,-0.0161832564271589,2.0351281198192363e-4,0.2124243529522974
45,0,7795,0.12844596041985928,4000,enn_mn,0.0015802513176005084,5491,0.09048066307446405,enn_mn,0.0020643908253168354,-20.736,-0.037965297345395235,4.8413950771632706e-4,0.3063686784020254
46,0,23133,0.38105356789879424,4000,enn_mn,0.0011401185300764357,22061,0.36339526915727743,enn_mn,0.0010967646080150511,-9.648,-0.01765829874151681,-4.335392206138459e-5,-0.03802580250886552
47,0,26866,0.4425592198464732,4000,enn_mn,9.768996217511218e-4,24228,0.39910387770566336,enn_mn,8.627591119445641e-4,-23.742,-0.043455342140809816,-1.1414050980655763e-4,-0.11683954754937602
48,0,18329,0.3018610013175231,4000,enn_mn,0.0011416838209810428,18581,0.30601119894598156,enn_mn,0.0012334171691640128,2.268,0.004150197628458474,9.173334818296996e-5,0.08034917066981292
49,0,16305,0.268540935816987,4000,enn_mn,0.0011307961311956061,15558,0.2562379564207718,enn_mn,0.0010710245765016624,-6.723,-0.012302979396215219,-5.9771554693943685e-5,-0.05285794056506579
50,0,7629,0.12566091812027474,4000,enn_mn,0.0036637606230907915,6895,0.11357085206964142,enn_mn,0.0026749389797799733,-6.606,-0.012090066050633327,-9.888216433108182e-4,-0.26989253530342183
51,0,47384,0.7804717354065094,4000,enn_mn,0.0012395797903651208,47349,0.7798952431150349,enn_mn,7.575666473985026e-4,-0.315,-5.764922914744952e-4,-4.8201314296661814e-4,-0.38885205027797376
52,0,15444,0.2543645826470782,4000,enn_mn,0.0014183341600524835,14309,0.2356709928190263,enn_mn,0.0011830112027673987,-10.215,-0.018693589828051888,-2.353229572850848e-4,-0.16591503181195114
53,0,57509,0.9469307778436409,4000,enn_mn,NA,57159,0.9411677534084173,enn_mn,6.433983491248387e-4,-3.15,-0.005763024435223585,NA,NA
54,0,40408,0.6653932288236069,4000,enn_mn,0.0010945646194495157,38404,0.6323936240284548,enn_mn,8.9983383964379e-4,-18.036,-0.03299960479515207,-1.947307798057257e-4,-0.17790706582829321
55,0,54376,0.8953729622921126,4000,enn_mn,5.707986913119038e-4,52881,0.8707558043800429,enn_mn,8.746058671378888e-4,-13.455,-0.024617157912069754,3.0380717582598497e-4,0.5322492508308404
56,0,34455,0.567207177545477,4000,enn_mn,0.0014032995809194998,33473,0.5510412379619721,enn_mn,0.0020763011227205195,-8.838,-0.016165939583504874,6.730015418010197e-4,0.479585080015517
57,0,53537,0.8809774559815698,4000,enn_mn,6.677645552989293e-4,57102,0.9396412703636663,enn_mn,6.222675772014656e-4,32.085,0.058663814382096446,-4.549697809746371e-5,-0.06813326304373356
58,0,13878,0.22816276202219482,4000,enn_mn,0.0016569446003572251,12944,0.2128072338676531,enn_mn,0.0016119551704853585,-8.406,-0.01535552815454172,-4.498942987186667e-5,-0.02715204229650604
59,0,29618,0.4867378800328677,4000,enn_mn,8.562075481476992e-4,31283,0.5141002465078061,enn_mn,8.110859389804901e-4,14.985,0.027362366474938338,-4.512160916720915e-5,-0.05269938260276292
60,0,57875,0.9510936549933444,4000,enn_mn,8.453095712622001e-4,56105,0.9220062118946278,enn_mn,7.109459004850452e-4,-15.93,-0.02908744309871658,-1.3436367077715493e-4,-0.15895202816232834
61,0,17726,0.291311278739174,4000,enn_mn,0.0013134309922650286,17833,0.2930697299873457,enn_mn,0.0011119100332268408,0.963,0.0017584512481716996,-2.015209590381878e-4,-0.15343094553499328
62,0,14023,0.23044435680010517,4000,enn_mn,0.001275673424674484,15038,0.24712417011766252,enn_mn,0.0013195347980140915,9.135,0.016679813317557357,4.3861373339607566e-5,0.034382916890190574
63,0,49384,0.8115427594820219,4000,enn_mn,0.001308954766904513,49907,0.8201373825018077,enn_mn,6.412825436447297e-4,4.707,0.008594623019785752,-6.676722232597833e-4,-0.5100804398602181
64,0,57271,0.9411677704557033,4000,enn_mn,5.389891704723482e-4,54300,0.8923435933674057,enn_mn,5.389891704687955e-4,-26.739,-0.04882417708829767,-3.552713678800501e-15,-6.591437960965055e-12
65,0,57151,0.9392266101332808,4000,enn_mn,5.389891704723482e-4,52360,0.8604907229371066,enn_mn,7.288579471457023e-4,-43.119,-0.07873588719617419,1.8986877667335415e-4,0.3522682589465775
66,0,42539,0.6992635697143045,4000,enn_mn,7.309607682472006e-4,47126,0.7746654831179932,enn_mn,6.847262869529458e-4,41.283,0.07540191340368874,-4.623448129425481e-5,-0.06325165905295066
67,0,15908,0.26143404164406975,4000,enn_mn,0.0012272145286030026,17795,0.29244523328238753,enn_mn,0.0012960359988103615,16.983,0.03101119163831778,6.882147020735889e-5,0.05607941285188473
68,0,55529,0.9126754544558036,4000,enn_mn,6.903011110698503e-4,58349,0.9590250156142138,enn_mn,8.5221670642982e-4,25.38,0.04634956115841027,1.6191559535996965e-4,0.234557923728426
69,0,52844,0.8678885823150703,4000,enn_mn,6.823207541089833e-4,51312,0.8427276310603075,enn_mn,6.315794678562114e-4,-13.788,-0.02516095125476281,-5.07412862527719e-5,-0.0743657377372802
70,0,55716,0.9150571541190382,4000,enn_mn,8.785487433874374e-4,55549,0.9123144133491,enn_mn,5.389891704723482e-4,-1.503,-0.00274274076993819,-3.395595729150892e-4,-0.3865005504485076
71,0,60791,0.9983577211739009,4000,enn_mn,NA,60829,0.9989817871278186,enn_mn,NA,0.342,6.240659539177296e-4,NA,NA
72,0,12989,0.21332961059010955,4000,enn_mn,0.0014290181761144704,13320,0.2187659106213149,enn_mn,0.0010045344734368033,2.979,0.005436300031205349,-4.2448370267766716e-4,-0.29704569876909964
73,0,59655,0.9796853445444393,4000,enn_mn,NA,58926,0.9677133285160612,enn_mn,5.389891704723482e-4,-6.561,-0.011972016028378163,NA,NA
74,0,5677,0.09319543626364607,4000,enn_mn,0.001608667688152067,9153,0.15025855700566362,enn_mn,0.0011754416905602862,31.284,0.057063120742017553,-4.3322599759178086e-4,-0.26930732853187517
